Run on (160 X 4023 MHz CPU s)
2018-07-03 10:50:24
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","output_batch_size","output_channels","output_height","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10713,65259.2,71739.8,ns,,1.57465e+12,,,,1,1,0,0.073248,0,1,1,2,128,28,200704,28,0,2,512,14,14,0,0,7.87326e+11,5.13802e+07,7.87326e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7418,94342.3,100793,ns,,2.72307e+11,,,,1,1,0,0.103328,0,1,1,2,256,14,100352,14,0,2,256,14,14,0,0,5.44615e+11,5.13802e+07,5.44615e+11,5.13802e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1334,524497,530995,ns,,4.89805e+10,,,,0,1,0,0.533952,0,3,3,2,256,14,100352,14,0,2,256,14,14,1,1,8.81648e+11,4.62422e+08,8.81648e+11,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7340,95328.5,101842,ns,,1.07796e+12,,,,1,1,0,0.10352,0,1,1,2,256,14,100352,14,0,2,1024,7,7,0,0,5.38981e+11,5.13802e+07,5.38981e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4632,151161,157658,ns,,1.69953e+11,,,,0,1,0,0.159936,0,1,1,2,512,7,50176,7,0,2,512,7,7,0,0,3.39905e+11,5.13802e+07,3.39905e+11,5.13802e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",1430,489447,495951,ns,,2.09952e+11,,,,0,1,0,0.498336,0,1,1,2,2048,7,200704,7,0,2,512,7,7,3,3,4.19904e+11,2.05521e+08,4.19904e+11,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",12296,56751.8,63211.2,ns,,1.27094e+11,,,,1,1,0,0.071456,0,5,5,1,1,161,112700,700,0,1,64,80,349,1,1,1.57429e+12,8.9344e+07,1.57429e+12,8.9344e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1371,509916,516446,ns,,2.24916e+11,,,,1,1,0,0.517216,0,3,3,1,64,80,1.792e+06,350,0,1,64,80,350,1,1,4.04848e+12,2.06438e+09,4.04848e+12,2.06438e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1652,423834,430334,ns,,5.41193e+11,,,,0,1,0,0.433152,0,5,5,1,64,80,1.792e+06,350,0,1,128,39,174,1,1,6.5581e+12,2.77955e+09,6.5581e+12,2.77955e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2502,279751,286249,ns,,4.09964e+11,,,,1,1,0,0.31312,0,3,3,1,128,40,896000,175,0,1,128,40,175,1,1,7.37935e+12,2.06438e+09,7.37935e+12,2.06438e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",966,724916,731423,ns,,3.16418e+11,,,,0,1,0,0.771264,0,5,5,1,128,40,896000,175,0,1,256,19,87,1,1,3.73599e+12,2.70828e+09,3.73599e+12,2.70828e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1324,528583,535088,ns,,2.08294e+11,,,,0,1,0,0.54624,0,3,3,1,256,20,430080,84,0,1,256,20,84,1,1,3.74928e+12,1.98181e+09,3.74928e+12,1.98181e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",463,1.51138e+06,1.51883e+06,ns,,1.45695e+11,,,,0,1,0,1.51949,0,5,5,1,256,20,430080,84,0,1,512,9,41,1,1,1.60005e+12,2.41828e+09,1.60005e+12,2.41828e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",641,1.09296e+06,1.09952e+06,ns,,1.00736e+11,,,,0,1,0,1.10173,0,3,3,1,512,10,215040,42,0,1,512,10,42,1,1,1.81325e+12,1.98181e+09,1.81325e+12,1.98181e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",6206,112680,119173,ns,,1.28023e+11,,,,1,1,0,0.133056,0,5,5,2,1,161,225400,700,0,2,64,80,349,1,1,1.5858e+12,1.78688e+08,1.5858e+12,1.78688e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",798,875752,882334,ns,,2.61919e+11,,,,1,1,0,0.887872,0,3,3,2,64,80,3.584e+06,350,0,2,64,80,350,1,1,4.71454e+12,4.12877e+09,4.71454e+12,4.12877e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1162,602147,608668,ns,,7.61861e+11,,,,1,1,0,0.610304,0,5,5,2,64,80,3.584e+06,350,0,2,128,39,174,1,1,9.23212e+12,5.55909e+09,9.23212e+12,5.55909e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1560,448757,455304,ns,,5.11136e+11,,,,1,1,0,0.45568,0,3,3,2,128,40,1.792e+06,175,0,2,128,40,175,1,1,9.20044e+12,4.12877e+09,9.20044e+12,4.12877e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",902,776553,783086,ns,,5.90754e+11,,,,0,1,0,0.788128,0,5,5,2,128,40,1.792e+06,175,0,2,256,19,87,1,1,6.97512e+12,5.41655e+09,6.97512e+12,5.41655e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1223,572824,579312,ns,,3.84413e+11,,,,0,1,0,0.58272,0,3,3,2,256,20,860160,84,0,2,256,20,84,1,1,6.91944e+12,3.96362e+09,6.91944e+12,3.96362e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",471,1.48593e+06,1.49254e+06,ns,,2.96382e+11,,,,0,1,0,1.4951,0,5,5,2,256,20,860160,84,0,2,512,9,41,1,1,3.25491e+12,4.83656e+09,3.25491e+12,4.83656e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",642,1.0914e+06,1.09919e+06,ns,,2.01759e+11,,,,0,1,0,1.10099,0,3,3,2,512,10,430080,42,0,2,512,10,42,1,1,3.63167e+12,3.96362e+09,3.63167e+12,3.96362e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14231,49221,55674.6,ns,,1.04387e+12,,,,1,1,0,0.062464,0,1,1,1,64,112,802816,112,0,1,64,112,112,0,0,2.08774e+12,1.0276e+08,2.08774e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",13528,51679.5,58160.9,ns,,9.94208e+11,,,,1,1,0,0.060256,0,1,1,1,64,56,200704,56,0,1,256,56,56,0,0,1.98842e+12,1.0276e+08,1.98842e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",8196,85392.5,91844.3,ns,,6.01695e+11,,,,1,1,0,0.093856,0,1,1,1,256,56,802816,56,0,1,64,56,56,0,0,1.20339e+12,1.0276e+08,1.20339e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7391,94682.9,101187,ns,,1.08531e+12,,,,1,1,0,0.103552,0,1,1,1,256,56,802816,56,0,1,128,28,28,0,0,5.42656e+11,5.13802e+07,5.42656e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10868,64372.7,70836.3,ns,,7.98168e+11,,,,1,1,0,0.073312,0,1,1,1,128,28,100352,28,0,1,512,28,28,0,0,1.59634e+12,1.0276e+08,1.59634e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4637,150918,157419,ns,,3.40452e+11,,,,0,1,0,0.158784,0,1,1,1,512,28,401408,28,0,1,128,28,28,0,0,6.80904e+11,1.0276e+08,6.80904e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4596,152211,158734,ns,,6.75118e+11,,,,1,1,0,0.160864,0,1,1,1,512,28,401408,28,0,1,256,14,14,0,0,3.37559e+11,5.13802e+07,3.37559e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7578,92243.1,98738.1,ns,,5.57009e+11,,,,1,1,0,0.100352,0,1,1,1,256,14,50176,14,0,1,1024,14,14,0,0,1.11402e+12,1.0276e+08,1.11402e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4752,147280,153742,ns,,2.79089e+12,,,,1,1,0,0.155296,0,1,1,1,512,28,401408,28,0,1,1024,14,14,0,0,1.39545e+12,2.05521e+08,1.39545e+12,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2644,264730,271223,ns,,1.94085e+11,,,,0,1,0,0.272896,0,1,1,1,1024,14,200704,14,0,1,256,14,14,0,0,3.8817e+11,1.0276e+08,3.8817e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7586,92232.6,98732.6,ns,,5.57072e+11,,,,1,1,0,0.100608,0,1,1,1,256,14,50176,14,0,1,1024,14,14,0,0,1.11414e+12,1.0276e+08,1.11414e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2700,259185,265663,ns,,3.96475e+11,,,,0,1,0,0.267904,0,1,1,1,1024,14,200704,14,0,1,512,7,7,0,0,1.98237e+11,5.13802e+07,1.98237e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",649,1.07944e+06,1.08598e+06,ns,,1.18997e+10,,,,0,1,0,1.08688,0,3,3,1,512,7,25088,7,0,1,512,7,7,1,1,2.14195e+11,2.31211e+08,2.14195e+11,2.31211e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5015,139554,146025,ns,,3.68175e+11,,,,1,1,0,0.148032,0,1,1,1,512,7,25088,7,0,1,2048,7,7,0,0,7.3635e+11,1.0276e+08,7.3635e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2162,323741,330228,ns,,1.26966e+12,,,,0,1,0,0.332864,0,1,1,1,1024,14,200704,14,0,1,2048,7,7,0,0,6.34831e+11,2.05521e+08,6.34831e+11,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1447,483817,490320,ns,,1.06198e+11,,,,0,1,0,0.491744,0,1,1,1,2048,7,100352,7,0,1,512,7,7,0,0,2.12395e+11,1.0276e+08,2.12395e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6179,113287,119929,ns,,9.07077e+11,,,,1,1,0,0.118784,0,1,1,2,64,112,1.60563e+06,112,0,2,64,112,112,0,0,1.81415e+12,2.05521e+08,1.81415e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",12626,55338.4,61817.7,ns,,1.85695e+12,,,,1,1,0,0.092928,0,1,1,2,64,56,401408,56,0,2,256,56,56,0,0,3.7139e+12,2.05521e+08,3.7139e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",8040,86998.4,93458.6,ns,,1.18118e+12,,,,1,1,0,0.127616,0,1,1,2,256,56,1.60563e+06,56,0,2,64,56,56,0,0,2.36235e+12,2.05521e+08,2.36235e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7485,93490.2,99947.5,ns,,2.19831e+12,,,,1,1,0,0.104288,0,1,1,2,256,56,1.60563e+06,56,0,2,128,28,28,0,0,1.09916e+12,1.0276e+08,1.09916e+12,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10834,64584.6,71096.5,ns,,1.5911e+12,,,,1,1,0,0.073024,0,1,1,2,128,28,200704,28,0,2,512,28,28,0,0,3.1822e+12,2.05521e+08,3.1822e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4716,148413,154908,ns,,6.92394e+11,,,,1,1,0,0.156256,0,1,1,2,512,28,802816,28,0,2,128,28,28,0,0,1.38479e+12,2.05521e+08,1.38479e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4605,152036,158544,ns,,1.35179e+12,,,,1,1,0,0.159936,0,1,1,2,512,28,802816,28,0,2,256,14,14,0,0,6.75897e+11,1.0276e+08,6.75897e+11,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7575,92408.4,98929,ns,,1.11203e+12,,,,1,1,0,0.101152,0,1,1,2,256,14,100352,14,0,2,1024,14,14,0,0,2.22405e+12,2.05521e+08,2.22405e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4732,147886,154354,ns,,5.5589e+12,,,,1,1,0,0.163264,0,1,1,2,512,28,802816,28,0,2,1024,14,14,0,0,2.77945e+12,4.11042e+08,2.77945e+12,4.11042e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2649,264290,270786,ns,,3.88817e+11,,,,0,1,0,0.273152,0,1,1,2,1024,14,401408,14,0,2,256,14,14,0,0,7.77635e+11,2.05521e+08,7.77635e+11,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7575,92390.1,98881.6,ns,,1.11225e+12,,,,1,1,0,0.100704,0,1,1,2,256,14,100352,14,0,2,1024,14,14,0,0,2.22449e+12,2.05521e+08,2.22449e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2609,268285,274790,ns,,7.66054e+11,,,,0,1,0,0.279936,0,1,1,2,1024,14,401408,14,0,2,512,7,7,0,0,3.83027e+11,1.0276e+08,3.83027e+11,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",637,1.09888e+06,1.1054e+06,ns,,2.33785e+10,,,,0,1,0,1.10973,0,3,3,2,512,7,50176,7,0,2,512,7,7,1,1,4.20813e+11,4.62422e+08,4.20813e+11,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4777,146494,152978,ns,,7.01463e+11,,,,1,1,0,0.163488,0,1,1,2,512,7,50176,7,0,2,2048,7,7,0,0,1.40293e+12,2.05521e+08,1.40293e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2044,342460,348943,ns,,2.40052e+12,,,,0,1,0,0.350144,0,1,1,2,1024,14,401408,14,0,2,2048,7,7,0,0,1.20026e+12,4.11042e+08,1.20026e+12,4.11042e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1423,491668,498158,ns,,2.09004e+11,,,,0,1,0,0.500256,0,1,1,2,2048,7,200704,7,0,2,512,7,7,0,0,4.18007e+11,2.05521e+08,4.18007e+11,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9266,75528.1,82059.4,ns,,4.77491e+10,,,,1,1,161640,0.088384,1,5,20,1,1,161,112700,700,0,1,32,79,341,0,0,2.28272e+12,1.7241e+08,2.28272e+12,1.7241e+08,2,2,161640,0.154152
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5156,135678,142132,ns,,5.31613e+10,,,,1,1,161640,0.149184,1,5,20,2,1,161,225400,700,0,2,32,79,341,0,0,2.54146e+12,3.44819e+08,2.54146e+12,3.44819e+08,2,2,161640,0.154152
