Run on (40 X 3600 MHz CPU s)
2018-07-13 06:22:05
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9553,73155,80018.4,ns,,7.02347e+11,,,,1,1,4712,0.0768,1,1,1,1,512,28,401408,28,0,128,1,128,28,100352,28,0,0,1.40469e+12,1.0276e+08,1.40469e+12,1.0276e+08,1,1,4712,0.00449371
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9571,73132.9,79890.3,ns,,1.40512e+12,,,,1,1,1184,0.0768,1,1,1,1,512,28,401408,28,0,256,1,256,14,50176,14,0,0,7.0256e+11,5.13802e+07,7.0256e+11,5.13802e+07,2,2,1184,0.00112915
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14941,46928.5,53698.6,ns,,1.09486e+12,,,,1,1,1184,0.050176,1,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,2.18973e+12,1.0276e+08,2.18973e+12,1.0276e+08,1,1,1184,0.00112915
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9569,73017.4,79741.1,ns,,5.62936e+12,,,,1,1,1184,0.080896,1,1,1,1,512,28,401408,28,0,1024,1,1024,14,200704,14,0,0,2.81468e+12,2.05521e+08,2.81468e+12,2.05521e+08,2,2,1184,0.00112915
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5549,125290,132069,ns,,4.1009e+11,,,,2,1,1184,0.129024,1,1,1,1,1024,14,200704,14,0,256,1,256,14,50176,14,0,0,8.20181e+11,1.0276e+08,8.20181e+11,1.0276e+08,1,1,1184,0.00112915
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14909,46878.9,53651.3,ns,,1.09602e+12,,,,1,1,1184,0.050176,1,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,2.19204e+12,1.0276e+08,2.19204e+12,1.0276e+08,1,1,1184,0.00112915
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5595,125112,131881,ns,,8.21349e+11,,,,0,1,300,0.133088,1,1,1,1,1024,14,200704,14,0,512,1,512,7,25088,7,0,0,4.10674e+11,5.13802e+07,4.10674e+11,5.13802e+07,2,2,300,0.000286102
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1298,534086,541274,ns,,2.40505e+10,,,,6,1,300,0.565248,1,3,3,1,512,7,25088,7,0,512,1,512,7,25088,7,1,1,-1872.36,-1,4.3291e+11,2.31211e+08,1,1,300,0.000286102
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",8530,74671.6,81441.2,ns,,6.88083e+11,,,,1,1,300,0.08192,1,1,1,1,512,7,25088,7,0,2048,1,2048,7,100352,7,0,0,1.37617e+12,1.0276e+08,1.37617e+12,1.0276e+08,1,1,300,0.000286102
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5130,134688,141740,ns,,3.05181e+12,,,,1,1,300,0.1536,1,1,1,1,1024,14,200704,14,0,2048,1,2048,7,100352,7,0,0,1.52591e+12,2.05521e+08,1.52591e+12,2.05521e+08,2,2,300,0.000286102
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2937,230723,237498,ns,,2.22692e+11,,,,2,1,300,0.25088,1,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,0,0,4.45384e+11,1.0276e+08,4.45384e+11,1.0276e+08,1,1,300,0.000286102
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",15021,46525.6,53561.5,ns,,2.20869e+12,,,,1,1,75272,0.0512,1,1,1,2,64,112,1.60563e+06,112,0,64,2,64,112,1.60563e+06,112,0,0,4.41737e+12,2.05521e+08,4.41737e+12,2.05521e+08,1,1,75272,0.071785
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16347,43518.2,50563.4,ns,,2.36132e+12,,,,1,1,18824,0.044032,1,1,1,2,64,56,401408,56,0,256,2,256,56,1.60563e+06,56,0,0,4.72264e+12,2.05521e+08,4.72264e+12,2.05521e+08,1,1,18824,0.017952
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",12518,53934.9,60439.7,ns,,1.90527e+12,,,,1,1,18824,0.063488,1,1,1,2,256,56,1.60563e+06,56,0,64,2,64,56,401408,56,0,0,3.81054e+12,2.05521e+08,3.81054e+12,2.05521e+08,1,1,18824,0.017952
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",14269,49042.2,55903.8,ns,,4.1907e+12,,,,1,1,4712,0.057312,1,1,1,2,256,56,1.60563e+06,56,0,128,2,128,28,200704,28,0,0,2.09535e+12,1.0276e+08,2.09535e+12,1.0276e+08,2,2,4712,0.00449371
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",15259,45944.7,52705.1,ns,,2.23661e+12,,,,1,1,4712,0.05328,1,1,1,2,128,28,200704,28,0,512,2,512,28,802816,28,0,0,4.47322e+12,2.05521e+08,4.47322e+12,2.05521e+08,1,1,4712,0.00449371
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9355,73350.3,80205.8,ns,,1.40095e+12,,,,1,1,4712,0.082944,1,1,1,2,512,28,802816,28,0,128,2,128,28,200704,28,0,0,2.80191e+12,2.05521e+08,2.80191e+12,2.05521e+08,1,1,4712,0.00449371
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9571,73128,79894.4,ns,,2.81043e+12,,,,1,1,1184,0.079872,1,1,1,2,512,28,802816,28,0,256,2,256,14,100352,14,0,0,1.40521e+12,1.0276e+08,1.40521e+12,1.0276e+08,2,2,1184,0.00112915
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14775,47138.9,53880.7,ns,,2.17995e+12,,,,1,1,1184,0.055296,1,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,4.3599e+12,2.05521e+08,4.3599e+12,2.05521e+08,1,1,1184,0.00112915
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",8260,84759,91802.6,ns,,9.69907e+12,,,,1,1,1184,0.084992,1,1,1,2,512,28,802816,28,0,1024,2,1024,14,401408,14,0,0,4.84953e+12,4.11042e+08,4.84953e+12,4.11042e+08,2,2,1184,0.00112915
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5544,125364,132312,ns,,8.19696e+11,,,,0,1,1184,0.134144,1,1,1,2,1024,14,401408,14,0,256,2,256,14,100352,14,0,0,1.63939e+12,2.05521e+08,1.63939e+12,2.05521e+08,1,1,1184,0.00112915
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14781,47232.4,53997.5,ns,,2.17563e+12,,,,1,1,1184,0.054272,1,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,4.35127e+12,2.05521e+08,4.35127e+12,2.05521e+08,1,1,1184,0.00112915
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5581,125520,132278,ns,,1.63735e+12,,,,2,1,300,0.135104,1,1,1,2,1024,14,401408,14,0,512,2,512,7,50176,7,0,0,8.18676e+11,1.0276e+08,8.18676e+11,1.0276e+08,2,2,300,0.000286102
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1294,534782,541876,ns,,4.80385e+10,,,,6,1,300,0.567296,1,3,3,2,512,7,50176,7,0,512,2,512,7,50176,7,1,1,-1869.92,-1,8.64693e+11,4.62422e+08,1,1,300,0.000286102
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",8324,75213.1,82018,ns,,1.36626e+12,,,,1,1,300,0.082944,1,1,1,2,512,7,50176,7,0,2048,2,2048,7,200704,7,0,0,2.73251e+12,2.05521e+08,2.73251e+12,2.05521e+08,1,1,300,0.000286102
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4829,143853,150916,ns,,5.71476e+12,,,,1,1,300,0.147456,1,1,1,2,1024,14,401408,14,0,2048,2,2048,7,200704,7,0,0,2.85738e+12,4.11042e+08,2.85738e+12,4.11042e+08,2,2,300,0.000286102
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2892,232021,238824,ns,,4.42893e+11,,,,2,1,300,0.251904,1,1,1,2,2048,7,200704,7,0,512,2,512,7,50176,7,0,0,8.85786e+11,2.05521e+08,8.85786e+11,2.05521e+08,1,1,300,0.000286102
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10145,67519.2,74581,ns,,5.3413e+10,,,,1,1,1.07756e+07,0.072736,2,5,20,1,1,161,112700,700,0,32,1,32,79,862048,341,0,0,2.55349e+12,1.7241e+08,2.55349e+12,1.7241e+08,2,2,1.07756e+07,10.2764
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6043,116212,123259,ns,,6.2066e+10,,,,1,1,2.15512e+07,0.12288,2,5,20,2,1,161,225400,700,0,32,2,32,79,1.7241e+06,341,0,0,2.96716e+12,3.44819e+08,2.96716e+12,3.44819e+08,2,2,2.15512e+07,20.5528
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3211,217168,224206,ns,,6.64259e+10,,,,0,1,4.31024e+07,0.221184,2,5,20,4,1,161,450800,700,0,32,4,32,79,3.44819e+06,341,0,0,3.17559e+12,6.89638e+08,3.17559e+12,6.89638e+08,2,2,4.31024e+07,41.1057
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3168,221219,228275,ns,,1.24698e+11,,,,2,1,4.03712e+07,0.22528,2,5,10,1,32,79,862048,341,0,32,1,32,38,201856,166,0,0,2.91991e+12,6.45939e+08,2.91991e+12,6.45939e+08,2,2,4.03712e+07,38.501
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1985,350917,357938,ns,,1.5722e+11,,,,0,1,8.07424e+07,0.357344,2,5,10,2,32,79,1.7241e+06,341,0,32,2,32,38,403712,166,0,0,3.68143e+12,1.29188e+09,3.68143e+12,1.29188e+09,2,2,8.07424e+07,77.002
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1040,671717,678781,ns,,1.64269e+11,,,,0,1,1.61485e+08,0.68608,2,5,10,4,32,79,3.44819e+06,341,0,32,4,32,38,807424,166,0,0,3.8465e+12,2.58376e+09,3.8465e+12,2.58376e+09,2,2,1.61485e+08,154.004
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",33842,20692.8,27337.5,ns,,1.78149e+10,,,,1,1,829440,0.036832,2,3,3,1,1,48,23040,480,0,16,1,16,48,368640,480,1,1,3.20668e+11,6.63552e+06,3.20668e+11,6.63552e+06,1,1,829440,0.791016
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",14959,46629.2,53359.3,ns,,6.32462e+10,,,,6,1,3.31776e+06,0.053248,2,3,3,1,16,24,92160,240,0,32,1,32,24,184320,240,1,1,-21445.8,-1,1.13843e+12,5.30842e+07,1,1,3.31776e+06,3.16406
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7156,97613.1,104492,ns,,3.02123e+10,,,,6,1,1.65888e+06,0.101376,2,3,3,1,32,12,46080,120,0,64,1,64,12,92160,120,1,1,-10244.5,-1,5.43822e+11,5.30842e+07,1,1,1.65888e+06,1.58203
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",9460,73478.6,79906.5,ns,,4.01358e+10,,,,6,1,829440,0.078848,2,3,3,1,64,6,23040,60,0,128,1,128,6,46080,60,1,1,-13609.4,-1,7.22444e+11,5.30842e+07,1,1,829440,0.791016
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",32895,21229.5,27882,ns,,1.05489e+11,,,,1,1,314928,0.03792,2,3,3,1,3,108,34992,108,0,64,1,64,54,186624,54,1,1,4.74702e+11,1.00777e+07,4.74702e+11,1.00777e+07,2,2,314928,0.300339
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6253,112211,119350,ns,,1.06442e+11,,,,6,1,6.71846e+06,0.10752,2,3,3,1,64,54,186624,54,0,64,1,64,54,186624,54,1,1,-8911.82,-1,1.91596e+12,2.14991e+08,1,1,6.71846e+06,6.40723
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5660,123618,130443,ns,,9.66197e+10,,,,6,1,3.35923e+06,0.130048,2,3,3,1,128,27,93312,27,0,128,1,128,27,93312,27,1,1,-8089.44,-1,1.73916e+12,2.14991e+08,1,1,3.35923e+06,3.20361
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7036,99391.9,106059,ns,,6.46183e+10,,,,6,1,903168,0.104448,2,3,3,1,128,14,25088,14,0,256,1,256,14,50176,14,1,1,-10061.2,-1,1.16313e+12,1.15606e+08,1,1,903168,0.861328
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4621,148098,154819,ns,,4.33669e+10,,,,6,1,451584,0.190464,2,3,3,1,256,7,12544,7,0,512,1,512,7,25088,7,1,1,-6752.31,-1,7.80604e+11,1.15606e+08,1,1,451584,0.430664
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",8283,83761.9,90757.1,ns,,1.15014e+11,,,,1,1,5.41901e+06,0.098304,2,3,3,1,3,224,150528,224,0,64,1,64,224,3.21126e+06,224,1,1,2.07025e+12,1.73408e+08,2.07025e+12,1.73408e+08,1,1,5.41901e+06,5.16797
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2626,265875,272884,ns,,3.86498e+11,,,,4,1,2.89014e+07,0.27136,2,3,3,1,64,112,802816,112,0,128,1,128,112,1.60563e+06,112,1,1,5.77189e+12,1.5346e+09,6.95697e+12,1.84969e+09,1,1,2.89014e+07,27.5625
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2573,271660,278709,ns,,3.78269e+11,,,,1,1,1.44507e+07,0.275456,2,3,3,1,128,56,401408,56,0,256,1,256,56,802816,56,1,1,6.80884e+12,1.84969e+09,6.80884e+12,1.84969e+09,1,1,1.44507e+07,13.7812
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2496,279493,286532,ns,,3.67667e+11,,,,0,1,7.22534e+06,0.285632,2,3,3,1,256,28,200704,28,0,512,1,512,28,401408,28,1,1,6.618e+12,1.84969e+09,6.618e+12,1.84969e+09,1,1,7.22534e+06,6.89062
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1900,363080,370179,ns,,1.41512e+11,,,,0,1,3.61267e+06,0.369664,2,3,3,1,512,14,100352,14,0,512,1,512,14,100352,14,1,1,2.54722e+12,9.24844e+08,2.54722e+12,9.24844e+08,1,1,3.61267e+06,3.44531
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1992,344874,351983,ns,,3.72456e+10,,,,6,1,903168,0.345088,2,3,3,1,512,7,25088,7,0,512,1,512,7,25088,7,1,1,-2899.61,-1,6.70421e+11,2.31211e+08,1,1,903168,0.861328
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:224/H:224/C:3/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4814,145063,152112,ns,,1.32822e+11,,,,2,1,1.0838e+07,0.149504,2,3,3,2,3,224,301056,224,0,64,2,64,224,6.42253e+06,224,1,1,2.3908e+12,3.46817e+08,2.3908e+12,3.46817e+08,1,1,1.0838e+07,10.3359
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:112/H:112/C:64/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1559,448635,455716,ns,,4.58103e+11,,,,2,1,5.78028e+07,0.456704,2,3,3,2,64,112,1.60563e+06,112,0,128,2,128,112,3.21126e+06,112,1,1,8.24586e+12,3.69938e+09,8.24586e+12,3.69938e+09,1,1,5.78028e+07,55.125
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:128/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1575,444632,451357,ns,,4.62227e+11,,,,1,1,2.89014e+07,0.452608,2,3,3,2,128,56,802816,56,0,256,2,256,56,1.60563e+06,56,1,1,8.32009e+12,3.69938e+09,8.32009e+12,3.69938e+09,1,1,2.89014e+07,27.5625
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:256/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1549,451277,458342,ns,,4.55421e+11,,,,2,1,1.44507e+07,0.457728,2,3,3,2,256,28,401408,28,0,512,2,512,28,802816,28,1,1,8.19757e+12,3.69938e+09,8.19757e+12,3.69938e+09,1,1,1.44507e+07,13.7812
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1786,388785,395906,ns,,2.64311e+11,,,,2,1,7.22534e+06,0.396288,2,3,3,2,512,14,200704,14,0,512,2,512,14,200704,14,1,1,4.75761e+12,1.84969e+09,4.75761e+12,1.84969e+09,1,1,7.22534e+06,6.89062
