Run on (160 X 4023 MHz CPU s)
2018-08-08 17:04:38
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:512/N:1/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1582,442689,449563,ns,,4.3524e+10,,,,1,1,2.94199e+07,0.451872,5,1,1,1,512,14,100352,14,0,192,1,192,14,37632,14,0,0,8.7048e+10,3.85352e+07,3.7732e+11,1.67035e+08,1,1,2.94199e+07,28.057
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:832/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",791,887616,894533,ns,,1.1758e+10,,,,0,1,6.00058e+07,0.895744,5,1,1,1,832,7,40768,7,0,256,1,256,7,12544,7,0,0,2.3516e+10,2.08732e+07,7.81131e+10,6.93345e+07,1,1,6.00058e+07,57.226
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:832/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:224/H:224/C:3/N:2/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:192/N:2/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:192/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4600,152403,159365,ns,,1.26425e+11,,,,1,1,7.24214e+06,0.16192,5,1,1,2,192,28,301056,28,0,64,2,64,28,100352,28,0,0,2.5285e+11,3.85352e+07,7.59518e+11,1.15753e+08,1,1,7.24214e+06,6.90665
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:512/N:2/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:512/N:2/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1544,450785,457640,ns,,8.54846e+10,,,,1,1,3.21008e+07,0.46416,5,1,1,2,512,14,200704,14,0,192,2,192,14,75264,14,0,0,1.70969e+11,7.70703e+07,4.15616e+11,1.87354e+08,1,1,3.21008e+07,30.6137
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:832/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",780,894155,901090,ns,,2.33441e+10,,,,2,1,6.20773e+07,0.906496,5,1,1,2,832,7,81536,7,0,256,2,256,7,25088,7,0,0,4.66881e+10,4.17464e+07,8.95487e+10,8.00704e+07,1,1,6.20773e+07,59.2016
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:832/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2089,333027,339816,ns,,3.85706e+10,,,,1,1,1.97759e+07,0.33568,5,1,1,1,256,14,50176,14,0,256,1,256,14,50176,14,0,0,7.71412e+10,2.56901e+07,3.34569e+11,1.11421e+08,1,1,1.97759e+07,18.8598
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",657,1.06106e+06,1.06794e+06,ns,,1.21058e+10,,,,2,1,7.32533e+07,1.06678,5,1,1,1,512,7,25088,7,0,512,1,512,7,25088,7,0,0,2.42116e+10,2.56901e+07,8.0342e+10,8.5248e+07,1,1,7.32533e+07,69.8598
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2079,338216,344981,ns,,7.59576e+10,,,,1,1,2.17256e+07,0.337376,5,1,1,2,256,14,100352,14,0,256,2,256,14,100352,14,0,0,1.51915e+11,5.13802e+07,3.69674e+11,1.2503e+08,1,1,2.17256e+07,20.7191
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",653,1.06764e+06,1.07458e+06,ns,,2.40626e+10,,,,2,1,7.5203e+07,1.07539,5,1,1,2,512,7,50176,7,0,512,2,512,7,50176,7,0,0,4.81252e+10,5.13802e+07,9.21426e+10,9.83748e+07,1,1,7.5203e+07,71.7191
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2470,283368,290333,ns,,1.8132e+11,,,,1,1,8.91373e+06,0.307488,5,1,1,1,64,112,802816,112,0,64,1,64,112,802816,112,0,0,3.6264e+11,1.0276e+08,2.72708e+12,7.72767e+08,1,1,8.91373e+06,8.50079
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3023,233100,239921,ns,,2.20422e+11,,,,1,1,1.42058e+07,0.238144,5,1,1,1,64,56,200704,56,0,256,1,256,56,802816,56,0,0,4.40843e+11,1.0276e+08,2.83056e+12,6.59802e+08,1,1,1.42058e+07,13.5477
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2618,267689,274584,ns,,1.9194e+11,,,,1,1,1.42058e+07,0.283744,5,1,1,1,256,56,802816,56,0,64,1,64,56,200704,56,0,0,3.8388e+11,1.0276e+08,2.46481e+12,6.59802e+08,1,1,1.42058e+07,13.5477
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2048,340200,347151,ns,,1.5103e+11,,,,1,1,2.27004e+07,0.354752,5,1,1,1,128,28,100352,28,0,512,1,512,28,401408,28,0,0,3.02059e+11,1.0276e+08,1.61732e+12,5.5021e+08,1,1,2.27004e+07,21.6488
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1737,403090,409816,ns,,1.27466e+11,,,,0,1,2.27004e+07,0.412736,5,1,1,1,512,28,401408,28,0,128,1,128,28,100352,28,0,0,2.54932e+11,1.0276e+08,1.36498e+12,5.5021e+08,1,1,2.27004e+07,21.6488
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",701,997307,1.00426e+06,ns,,5.15189e+10,,,,1,1,7.61778e+07,1.00838,5,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1.03038e+11,1.0276e+08,4.45736e+11,4.44536e+08,1,1,7.61778e+07,72.6488
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",641,1.09259e+06,1.09953e+06,ns,,4.70262e+10,,,,2,1,7.61778e+07,1.10451,5,1,1,1,1024,14,200704,14,0,256,1,256,14,50176,14,0,0,9.40523e+10,1.0276e+08,4.06865e+11,4.44536e+08,1,1,7.61778e+07,72.6488
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",702,998793,1.00563e+06,ns,,5.14423e+10,,,,1,1,7.61778e+07,1.00752,5,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1.02885e+11,1.0276e+08,4.45073e+11,4.44536e+08,1,1,7.61778e+07,72.6488
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",196,3.5696e+06,3.57667e+06,ns,,1.43938e+10,,,,1,1,2.90087e+08,3.57619,5,1,1,1,512,7,25088,7,0,2048,1,2048,7,100352,7,0,0,2.87877e+10,1.0276e+08,9.54083e+10,3.4057e+08,1,1,2.90087e+08,276.649
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",192,3.64958e+06,3.65683e+06,ns,,1.40784e+10,,,,2,1,2.90087e+08,3.65616,5,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,0,0,2.81568e+10,1.0276e+08,9.33174e+10,3.4057e+08,1,1,2.90087e+08,276.649
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1574,445194,452184,ns,,2.30822e+11,,,,1,1,1.67125e+07,0.451968,5,1,1,2,64,112,1.60563e+06,112,0,64,2,64,112,1.60563e+06,112,0,0,4.61643e+11,2.05521e+08,1.90031e+12,8.46008e+08,1,1,1.67125e+07,15.9383
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1944,360610,367446,ns,,2.84963e+11,,,,1,1,2.39542e+07,0.361632,5,1,1,2,64,56,401408,56,0,256,2,256,56,1.60563e+06,56,0,0,5.69926e+11,2.05521e+08,2.00449e+12,7.22838e+08,1,1,2.39542e+07,22.8445
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1785,392253,399091,ns,,2.61975e+11,,,,1,1,2.39542e+07,0.394112,5,1,1,2,256,56,1.60563e+06,56,0,64,2,64,56,401408,56,0,0,5.23949e+11,2.05521e+08,1.84278e+12,7.22838e+08,1,1,2.39542e+07,22.8445
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1847,379324,386155,ns,,2.70904e+11,,,,1,1,2.75747e+07,0.385216,5,1,1,2,128,28,200704,28,0,512,2,512,28,802816,28,0,0,5.41808e+11,2.05521e+08,1.59867e+12,6.06415e+08,1,1,2.75747e+07,26.2973
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1789,391398,398238,ns,,2.62548e+11,,,,1,1,2.75747e+07,0.399392,5,1,1,2,512,28,802816,28,0,128,2,128,28,200704,28,0,0,5.25095e+11,2.05521e+08,1.54936e+12,6.06415e+08,1,1,2.75747e+07,26.2973
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
